respondent_id,age_group,region,gender,income_band,likelihood_ev_next_vehicle
1985,65+,Wales,Female,Under £20k,Very unlikely
1986,35-44,East of England,Other,Under £20k,Somewhat likely
1987,65+,Scotland,Male,£20k-£40k,Somewhat unlikely
1988,65+,West Midlands,Male,£40k-£60k,Neutral
1989,65+,North West,Female,£20k-£40k,Very unlikely
1990,18-24,South West,Female,£60k-£80k,Somewhat likely
1991,65+,South West,Other,£80k+,Somewhat unlikely
1992,45-54,Wales,Male,£40k-£60k,Very unlikely
1993,45-54,South East,Female,£40k-£60k,Somewhat likely
1994,25-34,Northern Ireland,Female,£60k-£80k,Very likely
1995,35-44,Scotland,Female,Under £20k,Very unlikely
1996,65+,North East,Male,£20k-£40k,Very unlikely
1997,45-54,Northern Ireland,Female,£20k-£40k,Somewhat likely
1998,65+,North West,Female,Under £20k,Somewhat unlikely
1999,55-64,South East,Female,£20k-£40k,Neutral
2000,45-54,Wales,Female,Under £20k,Very likely
2001,45-54,South West,Female,Under £20k,Very unlikely
2002,65+,Yorkshire,Female,£20k-£40k,Very unlikely
2003,45-54,North West,Male,£20k-£40k,Neutral
2004,35-44,Northern Ireland,Female,£20k-£40k,Somewhat unlikely
2005,45-54,Northern Ireland,Other,Under £20k,Very unlikely
2006,65+,West Midlands,Male,£60k-£80k,Somewhat unlikely
2007,18-24,South East,Male,£60k-£80k,Somewhat unlikely
2008,55-64,North West,Male,£80k+,Very unlikely
2009,45-54,North East,Female,Under £20k,Very unlikely
2010,25-34,West Midlands,Female,£60k-£80k,Somewhat likely
2011,25-34,South East,Male,£80k+,Very likely
2012,65+,London,Male,£80k+,Very unlikely
2013,55-64,East Midlands,Male,£80k+,Somewhat unlikely
2014,65+,South East,Female,£20k-£40k,Very unlikely
2015,18-24,South West,Female,£20k-£40k,Very likely
2016,45-54,Yorkshire,Male,£20k-£40k,Somewhat unlikely
2017,65+,South West,Male,£40k-£60k,Very unlikely
2018,18-24,South East,Other,£80k+,Somewhat likely
2019,55-64,South West,Male,Under £20k,Neutral
2020,18-24,East of England,Female,£40k-£60k,Somewhat unlikely
2021,45-54,South West,Female,£40k-£60k,Somewhat unlikely
2022,35-44,Scotland,Female,£20k-£40k,Somewhat unlikely
2023,65+,London,Male,£20k-£40k,Somewhat likely
2024,25-34,South West,Female,£20k-£40k,Neutral
2025,35-44,South West,Female,£60k-£80k,Very likely
2026,35-44,North East,Male,£20k-£40k,Neutral
2027,18-24,North East,Female,£20k-£40k,Somewhat unlikely
2028,18-24,Wales,Female,£20k-£40k,Somewhat unlikely
2029,55-64,Wales,Female,£80k+,Somewhat unlikely
2030,45-54,South West,Male,£60k-£80k,Neutral
2031,55-64,North West,Male,Under £20k,Somewhat unlikely
2032,65+,East of England,Male,£40k-£60k,Very unlikely
2033,35-44,Yorkshire,Female,£20k-£40k,Very unlikely
2034,25-34,North East,Male,£60k-£80k,Very unlikely
2035,25-34,West Midlands,Female,Under £20k,Very likely
2036,65+,North East,Female,£60k-£80k,Somewhat likely
2037,35-44,Northern Ireland,Female,£40k-£60k,Neutral
2038,55-64,South East,Female,£20k-£40k,Neutral
2039,45-54,South West,Male,£80k+,Somewhat unlikely
2040,45-54,East Midlands,Female,£40k-£60k,Very likely
2041,55-64,Northern Ireland,Male,£20k-£40k,Somewhat likely
2042,55-64,Northern Ireland,Male,£40k-£60k,Very unlikely
2043,25-34,Wales,Female,£60k-£80k,Very likely
2044,35-44,East Midlands,Female,£40k-£60k,Very unlikely
2045,55-64,Northern Ireland,Female,£20k-£40k,Neutral
2046,18-24,North East,Male,£40k-£60k,Very unlikely
2047,65+,South East,Male,£20k-£40k,Very unlikely
2048,25-34,Scotland,Male,£40k-£60k,Neutral
2049,45-54,London,Other,£60k-£80k,Somewhat unlikely
2050,65+,South West,Male,£80k+,Very unlikely
2051,65+,East of England,Female,£60k-£80k,Very likely
2052,25-34,Northern Ireland,Male,£60k-£80k,Somewhat unlikely
2053,65+,Yorkshire,Male,£80k+,Very unlikely
2054,18-24,Scotland,Male,£20k-£40k,Somewhat unlikely
2055,55-64,North West,Male,£40k-£60k,Very unlikely
2056,55-64,Yorkshire,Female,£60k-£80k,Somewhat unlikely
2057,25-34,Yorkshire,Other,£40k-£60k,Very unlikely
2058,25-34,East of England,Female,Under £20k,Somewhat likely
2059,45-54,North East,Male,Under £20k,Very unlikely
2060,55-64,West Midlands,Male,£40k-£60k,Very unlikely
2061,65+,East of England,Female,Under £20k,Very unlikely
2062,55-64,East Midlands,Male,Under £20k,Somewhat unlikely
2063,35-44,North East,Male,Under £20k,Somewhat likely
2064,65+,South West,Male,Under £20k,Somewhat likely
2065,45-54,North West,Male,£80k+,Very unlikely
2066,45-54,South East,Female,Under £20k,Somewhat likely
2067,65+,North East,Male,£60k-£80k,Somewhat unlikely
2068,35-44,West Midlands,Female,£80k+,Somewhat unlikely
2069,18-24,East Midlands,Female,£60k-£80k,Somewhat likely
2070,35-44,Northern Ireland,Male,£40k-£60k,Very unlikely
2071,65+,North West,Male,£40k-£60k,Very likely
2072,45-54,West Midlands,Female,Under £20k,Somewhat likely
2073,25-34,East Midlands,Female,£40k-£60k,Very likely
2074,45-54,East of England,Female,£20k-£40k,Neutral
2075,45-54,East of England,Female,£60k-£80k,Somewhat likely
2076,18-24,London,Male,£40k-£60k,Neutral
2077,65+,North West,Male,£40k-£60k,Somewhat unlikely
2078,55-64,Northern Ireland,Male,£60k-£80k,Neutral
2079,45-54,South East,Female,£20k-£40k,Somewhat unlikely
2080,65+,East of England,Male,£40k-£60k,Very unlikely
2081,35-44,Northern Ireland,Male,£60k-£80k,Somewhat likely
2082,65+,South East,Female,£80k+,Very unlikely
2083,25-34,Scotland,Female,£20k-£40k,Somewhat likely
2084,25-34,West Midlands,Male,£20k-£40k,Very unlikely
2085,45-54,London,Female,Under £20k,Very unlikely
2086,45-54,West Midlands,Female,£20k-£40k,Somewhat likely
2087,45-54,East Midlands,Male,£60k-£80k,Somewhat unlikely
2088,35-44,South East,Male,£40k-£60k,Very unlikely
2089,65+,West Midlands,Male,Under £20k,Neutral
2090,18-24,London,Female,£40k-£60k,Somewhat likely
2091,45-54,North East,Female,Under £20k,Neutral
2092,35-44,East Midlands,Male,£40k-£60k,Very likely
2093,65+,London,Female,£20k-£40k,Somewhat unlikely
2094,65+,Yorkshire,Female,£80k+,Somewhat unlikely
2095,35-44,North West,Female,£20k-£40k,Neutral
2096,18-24,South East,Male,£80k+,Somewhat likely
2097,55-64,Wales,Female,£20k-£40k,Very unlikely
2098,18-24,South East,Female,£80k+,Neutral
2099,65+,East Midlands,Other,£20k-£40k,Somewhat unlikely
2100,25-34,London,Male,£60k-£80k,Somewhat likely
2101,35-44,East of England,Other,£40k-£60k,Somewhat likely
2102,65+,South East,Female,Under £20k,Somewhat unlikely
2103,55-64,East of England,Female,£20k-£40k,Somewhat unlikely
2104,65+,South West,Male,£80k+,Somewhat likely
2105,65+,North West,Female,£60k-£80k,Somewhat unlikely
2106,55-64,East of England,Other,£20k-£40k,Somewhat unlikely
2107,55-64,West Midlands,Female,£60k-£80k,Somewhat unlikely
2108,35-44,North West,Male,£20k-£40k,Neutral
2109,55-64,Northern Ireland,Male,£80k+,Somewhat unlikely
2110,65+,Northern Ireland,Female,£40k-£60k,Very unlikely
2111,35-44,Northern Ireland,Male,Under £20k,Somewhat likely
2112,18-24,East of England,Male,Under £20k,Somewhat unlikely
2113,35-44,South West,Male,Under £20k,Neutral
2114,25-34,North West,Female,Under £20k,Neutral
2115,65+,Scotland,Other,£40k-£60k,Somewhat likely
2116,65+,East of England,Male,£20k-£40k,Somewhat unlikely
2117,55-64,North East,Male,Under £20k,Somewhat unlikely
2118,18-24,Yorkshire,Male,£40k-£60k,Somewhat likely
2119,18-24,East of England,Female,£80k+,Somewhat likely
2120,65+,Northern Ireland,Male,£40k-£60k,Very unlikely
2121,65+,Scotland,Female,£60k-£80k,Neutral
2122,35-44,North West,Female,£60k-£80k,Very likely
2123,25-34,Northern Ireland,Female,£40k-£60k,Very likely
2124,45-54,South East,Female,£60k-£80k,Somewhat likely
2125,25-34,North West,Female,£20k-£40k,Neutral
2126,18-24,North East,Male,£20k-£40k,Very unlikely
2127,65+,Scotland,Male,£20k-£40k,Somewhat likely
2128,25-34,East Midlands,Female,£60k-£80k,Very likely
2129,55-64,South West,Female,Under £20k,Somewhat unlikely
2130,45-54,West Midlands,Male,Under £20k,Very unlikely
2131,65+,London,Male,Under £20k,Neutral
2132,65+,Scotland,Male,Under £20k,Very unlikely
2133,18-24,East of England,Female,£40k-£60k,Very unlikely
2134,18-24,North West,Male,£80k+,Very unlikely
2135,25-34,North East,Male,£20k-£40k,Somewhat likely
2136,55-64,Northern Ireland,Male,£80k+,Somewhat likely
2137,18-24,South East,Female,Under £20k,Neutral
2138,45-54,South West,Male,£20k-£40k,Very likely
2139,45-54,West Midlands,Male,£40k-£60k,Somewhat likely
2140,65+,West Midlands,Female,Under £20k,Somewhat unlikely
2141,18-24,North West,Male,£40k-£60k,Neutral
2142,55-64,Yorkshire,Male,Under £20k,Very unlikely
2143,55-64,South West,Male,£80k+,Neutral
2144,25-34,Wales,Male,£40k-£60k,Neutral
2145,35-44,Yorkshire,Female,£40k-£60k,Very unlikely
2146,65+,Yorkshire,Female,Under £20k,Very unlikely
2147,25-34,Wales,Male,£20k-£40k,Somewhat likely
2148,65+,East Midlands,Female,Under £20k,Very unlikely
2149,65+,North East,Male,£40k-£60k,Very unlikely
2150,25-34,West Midlands,Male,£60k-£80k,Somewhat likely
2151,65+,West Midlands,Female,£40k-£60k,Somewhat likely
2152,65+,North West,Male,£80k+,Somewhat unlikely
2153,55-64,East Midlands,Female,£20k-£40k,Neutral
2154,55-64,Northern Ireland,Male,£80k+,Very unlikely
2155,65+,North West,Female,£20k-£40k,Somewhat unlikely
2156,25-34,London,Male,£60k-£80k,Very unlikely
2157,18-24,London,Female,£40k-£60k,Very unlikely
2158,25-34,North East,Male,£80k+,Very unlikely
2159,45-54,North West,Male,£20k-£40k,Very likely
2160,25-34,South East,Other,£20k-£40k,Somewhat likely
2161,18-24,Northern Ireland,Other,£40k-£60k,Very likely
2162,18-24,Wales,Female,£60k-£80k,Very unlikely
2163,25-34,London,Male,£20k-£40k,Very likely
2164,18-24,London,Female,£60k-£80k,Somewhat likely
2165,25-34,East Midlands,Female,£80k+,Somewhat unlikely
2166,35-44,East Midlands,Male,£40k-£60k,Neutral
2167,65+,Northern Ireland,Male,Under £20k,Neutral
2168,65+,London,Female,£20k-£40k,Somewhat unlikely
2169,18-24,West Midlands,Female,£60k-£80k,Somewhat unlikely
2170,35-44,Scotland,Female,£20k-£40k,Somewhat likely
2171,25-34,North East,Other,£80k+,Somewhat likely
2172,25-34,Northern Ireland,Male,£80k+,Very likely
2173,45-54,South West,Female,£80k+,Somewhat unlikely
2174,18-24,Northern Ireland,Male,£40k-£60k,Somewhat unlikely
2175,45-54,West Midlands,Male,£40k-£60k,Somewhat unlikely
2176,25-34,North East,Male,Under £20k,Somewhat likely
2177,35-44,London,Male,£20k-£40k,Neutral
2178,18-24,North West,Female,£40k-£60k,Somewhat likely
2179,25-34,Wales,Female,£20k-£40k,Somewhat likely
2180,55-64,Scotland,Male,£60k-£80k,Very likely
2181,35-44,South East,Female,Under £20k,Very unlikely
2182,35-44,West Midlands,Female,£40k-£60k,Somewhat unlikely
2183,65+,Yorkshire,Other,Under £20k,Somewhat unlikely
2184,65+,East of England,Male,£20k-£40k,Very likely
2185,45-54,East Midlands,Female,Under £20k,Somewhat likely
2186,25-34,Wales,Male,Under £20k,Very unlikely
2187,25-34,North West,Female,£20k-£40k,Somewhat unlikely
2188,25-34,East of England,Female,£80k+,Neutral
2189,35-44,East Midlands,Female,£40k-£60k,Somewhat likely
2190,55-64,West Midlands,Male,£60k-£80k,Neutral
2191,55-64,Scotland,Male,£20k-£40k,Somewhat unlikely
2192,45-54,South East,Female,£20k-£40k,Very unlikely
2193,35-44,East of England,Female,Under £20k,Neutral
2194,45-54,Yorkshire,Male,£40k-£60k,Somewhat likely
2195,35-44,Scotland,Male,Under £20k,Very likely
2196,65+,East Midlands,Male,£60k-£80k,Very unlikely
2197,45-54,Wales,Female,Under £20k,Very unlikely
2198,45-54,London,Male,£40k-£60k,Neutral
2199,55-64,Wales,Male,£40k-£60k,Somewhat unlikely
2200,55-64,Yorkshire,Male,£60k-£80k,Somewhat unlikely
2201,35-44,Wales,Male,Under £20k,Somewhat unlikely
2202,25-34,Northern Ireland,Female,Under £20k,Very likely
2203,18-24,North East,Male,£80k+,Neutral
2204,18-24,North West,Male,£60k-£80k,Somewhat unlikely
2205,35-44,East Midlands,Male,£80k+,Very unlikely
2206,45-54,South East,Male,Under £20k,Very unlikely
2207,45-54,West Midlands,Male,£40k-£60k,Very likely
2208,35-44,Scotland,Female,£60k-£80k,Very likely
2209,45-54,London,Female,£60k-£80k,Somewhat likely
2210,25-34,Yorkshire,Female,£80k+,Somewhat unlikely
2211,18-24,Yorkshire,Female,£60k-£80k,Somewhat likely
2212,25-34,London,Female,£60k-£80k,Somewhat likely
2213,65+,South West,Male,Under £20k,Neutral
2214,18-24,North East,Female,£60k-£80k,Very unlikely
2215,55-64,North West,Female,£40k-£60k,Somewhat likely
2216,18-24,South East,Female,£60k-£80k,Neutral
2217,35-44,South West,Male,£60k-£80k,Neutral
2218,55-64,Northern Ireland,Female,£60k-£80k,Neutral
2219,65+,Scotland,Male,Under £20k,Very unlikely
2220,55-64,North West,Male,£80k+,Somewhat unlikely
2221,35-44,Wales,Other,£40k-£60k,Very likely
2222,45-54,South West,Female,£40k-£60k,Very likely
2223,65+,West Midlands,Male,Under £20k,Very unlikely
2224,25-34,Wales,Male,£80k+,Very likely
2225,25-34,Northern Ireland,Other,£60k-£80k,Somewhat unlikely
2226,25-34,Scotland,Male,£40k-£60k,Somewhat likely
2227,25-34,Wales,Female,Under £20k,Somewhat likely
2228,35-44,London,Male,£40k-£60k,Somewhat likely
2229,18-24,Northern Ireland,Female,£60k-£80k,Neutral
2230,35-44,Yorkshire,Female,£60k-£80k,Neutral
2231,35-44,South East,Female,£60k-£80k,Somewhat likely
2232,25-34,East of England,Female,£80k+,Somewhat likely
2233,35-44,Wales,Female,£60k-£80k,Somewhat unlikely
2234,65+,Scotland,Female,Under £20k,Very unlikely
2235,18-24,South East,Female,£80k+,Very unlikely
2236,18-24,East Midlands,Female,£80k+,Very unlikely
2237,18-24,Wales,Male,£80k+,Very unlikely
2238,65+,North East,Female,£20k-£40k,Neutral
2239,45-54,East of England,Male,£20k-£40k,Very unlikely
2240,18-24,Yorkshire,Other,£60k-£80k,Neutral
2241,65+,Northern Ireland,Female,£60k-£80k,Very likely
2242,35-44,North West,Female,£40k-£60k,Very unlikely
2243,35-44,North East,Female,£60k-£80k,Somewhat unlikely
2244,18-24,West Midlands,Male,Under £20k,Somewhat likely
2245,35-44,East of England,Female,£80k+,Somewhat likely
2246,25-34,Scotland,Other,£20k-£40k,Neutral
2247,45-54,North West,Female,£60k-£80k,Very unlikely
2248,55-64,West Midlands,Male,£60k-£80k,Very unlikely
2249,25-34,West Midlands,Female,£80k+,Very likely
2250,25-34,South East,Female,£20k-£40k,Somewhat likely
2251,65+,Scotland,Female,£40k-£60k,Very unlikely
2252,25-34,Yorkshire,Male,Under £20k,Very likely
2253,18-24,Wales,Female,£20k-£40k,Very likely
2254,65+,East of England,Female,Under £20k,Very unlikely
2255,18-24,Northern Ireland,Female,£60k-£80k,Somewhat unlikely
2256,35-44,South West,Male,£20k-£40k,Somewhat likely
2257,55-64,North West,Female,£60k-£80k,Very unlikely
2258,65+,London,Male,£20k-£40k,Very unlikely
2259,65+,Scotland,Female,Under £20k,Somewhat unlikely
2260,55-64,South East,Male,£40k-£60k,Neutral
2261,25-34,South East,Male,£40k-£60k,Very unlikely
2262,25-34,West Midlands,Male,Under £20k,Somewhat likely
2263,45-54,Wales,Male,£60k-£80k,Neutral
2264,35-44,Wales,Female,£20k-£40k,Somewhat likely
2265,18-24,South West,Female,£80k+,Very unlikely
2266,18-24,Yorkshire,Other,£60k-£80k,Very unlikely
2267,55-64,East of England,Male,£80k+,Very unlikely
2268,18-24,North West,Female,£80k+,Very likely
2269,55-64,South West,Male,£40k-£60k,Somewhat likely
2270,25-34,London,Male,£20k-£40k,Very likely
2271,65+,South West,Male,£60k-£80k,Neutral
2272,18-24,Yorkshire,Female,£40k-£60k,Neutral
2273,45-54,West Midlands,Female,£60k-£80k,Very unlikely
2274,35-44,South West,Male,£40k-£60k,Very unlikely
2275,18-24,Scotland,Female,£80k+,Somewhat likely
2276,25-34,Northern Ireland,Female,£60k-£80k,Somewhat likely
2277,65+,North East,Female,£80k+,Somewhat likely
2278,45-54,West Midlands,Male,£40k-£60k,Neutral
2279,65+,South East,Male,Under £20k,Very unlikely
2280,35-44,Scotland,Male,£80k+,Somewhat unlikely
2281,65+,East of England,Male,Under £20k,Somewhat likely
2282,35-44,West Midlands,Female,£40k-£60k,Somewhat likely
2283,25-34,Wales,Male,£20k-£40k,Somewhat unlikely
2284,18-24,London,Male,Under £20k,Somewhat unlikely
2285,25-34,East Midlands,Female,£40k-£60k,Very unlikely
2286,55-64,South East,Male,£80k+,Somewhat likely
2287,25-34,South East,Female,£80k+,Very unlikely
2288,65+,South East,Female,£60k-£80k,Very unlikely
2289,45-54,Yorkshire,Female,£20k-£40k,Somewhat likely
2290,45-54,East Midlands,Male,£40k-£60k,Neutral
2291,18-24,East Midlands,Male,£40k-£60k,Somewhat unlikely
2292,25-34,Scotland,Male,Under £20k,Neutral
2293,55-64,London,Female,£40k-£60k,Somewhat likely
2294,45-54,London,Female,£80k+,Very likely
2295,65+,London,Male,Under £20k,Very unlikely
2296,45-54,Northern Ireland,Male,£40k-£60k,Very unlikely
2297,45-54,South East,Female,£40k-£60k,Neutral
2298,18-24,West Midlands,Male,£60k-£80k,Neutral
2299,65+,South East,Female,£80k+,Somewhat likely
2300,25-34,London,Female,£20k-£40k,Very likely
2301,35-44,Northern Ireland,Female,£20k-£40k,Somewhat likely
2302,25-34,Northern Ireland,Female,£40k-£60k,Somewhat unlikely
2303,55-64,London,Female,Under £20k,Somewhat likely
2304,18-24,South East,Male,£40k-£60k,Very likely
2305,35-44,Northern Ireland,Female,£60k-£80k,Somewhat likely
2306,25-34,South West,Female,Under £20k,Very likely
2307,25-34,Scotland,Female,£60k-£80k,Neutral
2308,65+,South East,Female,£20k-£40k,Very unlikely
2309,65+,East Midlands,Other,£40k-£60k,Very unlikely
2310,45-54,North West,Male,£40k-£60k,Somewhat unlikely
2311,35-44,East of England,Female,£20k-£40k,Somewhat unlikely
2312,65+,North West,Female,Under £20k,Very unlikely
2313,18-24,North West,Male,£20k-£40k,Neutral
2314,45-54,North West,Female,£40k-£60k,Somewhat likely
2315,55-64,East of England,Female,£40k-£60k,Very unlikely
2316,35-44,Northern Ireland,Male,£20k-£40k,Very unlikely
2317,18-24,South West,Male,£40k-£60k,Neutral
2318,45-54,Scotland,Female,£60k-£80k,Somewhat likely
2319,35-44,West Midlands,Male,£40k-£60k,Very unlikely
2320,55-64,Wales,Male,£60k-£80k,Very unlikely
2321,65+,South East,Male,£60k-£80k,Neutral
2322,18-24,East Midlands,Female,£60k-£80k,Neutral
2323,18-24,East of England,Male,£60k-£80k,Somewhat likely
2324,45-54,East of England,Male,£40k-£60k,Very likely
2325,35-44,Yorkshire,Male,£60k-£80k,Somewhat unlikely
2326,45-54,North West,Male,£60k-£80k,Somewhat likely
2327,35-44,East of England,Female,£80k+,Somewhat likely
2328,65+,London,Female,Under £20k,Neutral
2329,18-24,London,Female,£20k-£40k,Very likely
2330,18-24,North East,Male,£80k+,Somewhat unlikely
2331,45-54,West Midlands,Male,£20k-£40k,Somewhat unlikely
2332,65+,North East,Female,£20k-£40k,Very unlikely
2333,35-44,Wales,Male,£80k+,Somewhat likely
2334,18-24,South East,Male,£80k+,Neutral
2335,35-44,Northern Ireland,Male,£40k-£60k,Somewhat unlikely
2336,25-34,South West,Male,£60k-£80k,Very likely
2337,18-24,Wales,Male,£40k-£60k,Very likely
2338,35-44,South East,Male,Under £20k,Neutral
2339,45-54,Scotland,Male,£20k-£40k,Neutral
2340,18-24,London,Female,£40k-£60k,Very unlikely
2341,55-64,East of England,Male,£20k-£40k,Very unlikely
2342,18-24,North East,Female,£40k-£60k,Neutral
2343,65+,Yorkshire,Other,£40k-£60k,Very unlikely
2344,35-44,Yorkshire,Male,£40k-£60k,Somewhat likely
2345,35-44,East of England,Female,£80k+,Neutral
2346,35-44,Wales,Female,Under £20k,Very likely
2347,45-54,North West,Female,£20k-£40k,Neutral
2348,18-24,North West,Female,£60k-£80k,Neutral
2349,65+,South East,Male,£60k-£80k,Very unlikely
2350,35-44,Wales,Female,£60k-£80k,Very unlikely
2351,55-64,South West,Male,£40k-£60k,Very unlikely
2352,45-54,Scotland,Male,£40k-£60k,Somewhat likely
2353,18-24,Scotland,Female,£40k-£60k,Very unlikely
2354,18-24,West Midlands,Female,£80k+,Very unlikely
2355,35-44,North East,Male,Under £20k,Neutral
2356,65+,South West,Male,£20k-£40k,Somewhat unlikely
2357,35-44,Scotland,Female,£20k-£40k,Somewhat likely
2358,35-44,South East,Female,Under £20k,Somewhat likely
2359,25-34,North East,Female,Under £20k,Very likely
2360,35-44,London,Male,Under £20k,Very likely
2361,25-34,Yorkshire,Female,£80k+,Neutral
2362,55-64,South West,Female,£40k-£60k,Somewhat likely
2363,65+,North West,Male,Under £20k,Somewhat unlikely
2364,18-24,East Midlands,Female,£20k-£40k,Very unlikely
2365,65+,West Midlands,Male,Under £20k,Very unlikely
2366,35-44,Scotland,Male,£80k+,Somewhat likely
2367,35-44,Scotland,Male,£20k-£40k,Somewhat likely
2368,45-54,East of England,Male,£40k-£60k,Very likely
2369,55-64,Wales,Male,£20k-£40k,Neutral
2370,45-54,South East,Male,£60k-£80k,Somewhat unlikely
2371,55-64,Wales,Female,£60k-£80k,Neutral
2372,45-54,West Midlands,Other,£60k-£80k,Very likely
2373,55-64,London,Female,£60k-£80k,Very likely
2374,25-34,Scotland,Female,£20k-£40k,Neutral
2375,35-44,South West,Female,£80k+,Very unlikely
2376,18-24,West Midlands,Male,Under £20k,Neutral
2377,55-64,East Midlands,Female,Under £20k,Very likely
2378,65+,South East,Male,Under £20k,Very unlikely
2379,55-64,East Midlands,Female,Under £20k,Somewhat likely
2380,55-64,Wales,Female,Under £20k,Very unlikely
2381,55-64,South West,Female,£60k-£80k,Somewhat likely
2382,65+,Wales,Female,£40k-£60k,Very unlikely
2383,65+,London,Female,£80k+,Very unlikely
2384,18-24,South East,Male,£80k+,Very unlikely
2385,55-64,South East,Male,Under £20k,Somewhat unlikely
2386,55-64,East Midlands,Male,Under £20k,Neutral
2387,45-54,South West,Female,£80k+,Somewhat likely
2388,55-64,Wales,Male,£80k+,Somewhat likely
2389,25-34,Wales,Male,£20k-£40k,Somewhat unlikely
2390,65+,North West,Male,£80k+,Neutral
2391,45-54,North East,Male,Under £20k,Very unlikely
2392,45-54,Yorkshire,Female,£60k-£80k,Neutral
2393,18-24,East Midlands,Male,£60k-£80k,Somewhat likely
2394,35-44,East Midlands,Male,£60k-£80k,Very likely
2395,35-44,London,Female,£80k+,Somewhat likely
2396,35-44,South West,Male,£60k-£80k,Somewhat likely
2397,25-34,Yorkshire,Female,£80k+,Somewhat likely
2398,65+,East of England,Male,Under £20k,Neutral
2399,25-34,Yorkshire,Female,£80k+,Somewhat likely
2400,65+,South West,Male,£40k-£60k,Very unlikely
2401,18-24,Wales,Female,£60k-£80k,Somewhat unlikely
2402,25-34,Scotland,Female,£80k+,Somewhat unlikely
2403,55-64,North East,Male,£40k-£60k,Somewhat unlikely
2404,55-64,Yorkshire,Female,£60k-£80k,Very likely
2405,18-24,Northern Ireland,Male,Under £20k,Somewhat unlikely
2406,45-54,Wales,Male,£20k-£40k,Very unlikely
2407,65+,North West,Male,£20k-£40k,Very unlikely
2408,45-54,West Midlands,Female,Under £20k,Somewhat unlikely
2409,18-24,London,Female,Under £20k,Neutral
2410,35-44,Scotland,Female,Under £20k,Very unlikely
2411,35-44,South East,Female,£60k-£80k,Very likely
2412,65+,Scotland,Female,£20k-£40k,Neutral
2413,45-54,Wales,Male,£20k-£40k,Very unlikely
2414,45-54,East of England,Female,£20k-£40k,Very likely
2415,18-24,Wales,Female,Under £20k,Somewhat likely
2416,25-34,London,Male,£60k-£80k,Neutral
2417,18-24,Yorkshire,Male,£80k+,Neutral
2418,25-34,Scotland,Female,£80k+,Somewhat likely
2419,55-64,East of England,Female,Under £20k,Somewhat unlikely
2420,65+,West Midlands,Female,£80k+,Somewhat likely
2421,55-64,North East,Male,£60k-£80k,Neutral
2422,55-64,East of England,Male,£20k-£40k,Very unlikely
2423,35-44,North East,Male,£40k-£60k,Very likely
2424,25-34,North East,Male,£80k+,Somewhat likely
2425,55-64,Scotland,Female,£60k-£80k,Somewhat unlikely
2426,55-64,Northern Ireland,Female,£80k+,Somewhat unlikely
2427,35-44,Wales,Male,£40k-£60k,Neutral
2428,25-34,Yorkshire,Female,Under £20k,Very likely
2429,55-64,Northern Ireland,Male,Under £20k,Neutral
2430,18-24,Scotland,Female,Under £20k,Neutral
2431,18-24,West Midlands,Female,£80k+,Very unlikely
2432,55-64,East Midlands,Female,£40k-£60k,Very unlikely
2433,18-24,London,Female,£20k-£40k,Somewhat unlikely
2434,45-54,East Midlands,Male,£20k-£40k,Very likely
2435,18-24,London,Female,£20k-£40k,Neutral
2436,45-54,Wales,Female,Under £20k,Somewhat unlikely
2437,18-24,West Midlands,Female,£20k-£40k,Neutral
2438,45-54,East of England,Male,£60k-£80k,Very likely
2439,55-64,Yorkshire,Male,£40k-£60k,Somewhat unlikely
2440,18-24,North West,Male,£80k+,Very likely
2441,45-54,Northern Ireland,Female,£80k+,Somewhat unlikely
2442,18-24,Northern Ireland,Male,Under £20k,Very likely
2443,25-34,East Midlands,Male,Under £20k,Somewhat likely
2444,55-64,Wales,Female,£40k-£60k,Somewhat likely
2445,45-54,East Midlands,Female,Under £20k,Very likely
2446,55-64,North West,Female,£40k-£60k,Very unlikely
2447,25-34,East Midlands,Female,£40k-£60k,Somewhat unlikely
2448,35-44,Wales,Male,£40k-£60k,Somewhat likely
2449,55-64,East of England,Male,£40k-£60k,Very unlikely
2450,65+,Scotland,Female,Under £20k,Neutral
2451,25-34,East of England,Male,£80k+,Somewhat likely
2452,35-44,Northern Ireland,Female,£20k-£40k,Very likely
2453,25-34,Northern Ireland,Male,£60k-£80k,Very unlikely
2454,18-24,East Midlands,Female,£40k-£60k,Somewhat likely
2455,45-54,North East,Female,Under £20k,Very likely
2456,55-64,West Midlands,Female,£60k-£80k,Neutral
2457,18-24,North West,Male,£20k-£40k,Somewhat unlikely
2458,55-64,London,Female,Under £20k,Somewhat unlikely
2459,35-44,London,Female,£40k-£60k,Very unlikely
2460,35-44,Scotland,Male,Under £20k,Somewhat likely
2461,55-64,West Midlands,Female,Under £20k,Very unlikely
2462,55-64,West Midlands,Female,£40k-£60k,Very unlikely
2463,55-64,East Midlands,Male,£80k+,Very unlikely
2464,35-44,South West,Other,£60k-£80k,Somewhat unlikely
2465,25-34,South West,Female,£40k-£60k,Somewhat unlikely
2466,35-44,South East,Other,£80k+,Somewhat likely
2467,55-64,West Midlands,Male,£40k-£60k,Neutral
2468,65+,North East,Female,£80k+,Very likely
2469,35-44,Scotland,Female,£40k-£60k,Very unlikely
2470,45-54,East Midlands,Male,Under £20k,Neutral
2471,35-44,East Midlands,Female,£80k+,Somewhat likely
2472,18-24,Scotland,Female,£40k-£60k,Very unlikely
2473,55-64,Yorkshire,Female,£60k-£80k,Somewhat likely
